pref_name,station_name,line_name,station_lat,station_lon,passenger_2017,passenger_2018,passenger_2019
埼玉県,大宮,複数ライン,35.906256,139.623625,689999,702577,700854
神奈川県,いずみ中央,相鉄いずみ野線,35.4155,139.487104,16016,16195,16257
神奈川県,いずみ野,相鉄いずみ野線,35.429416,139.495213,13969,13962,13752
千葉県,おゆみ野,京成千原線,35.549997,140.16629,5031,5105,5221
東京都,お台場海浜公園,ゆりかもめ,35.629899,139.778736,16944,17165,16899
東京都,お花茶屋,京成本線,35.747582,139.840225,33442,33781,34319
神奈川県,かしわ台,相鉄本線,35.466798,139.416107,18990,18811,18665
千葉県,くぬぎ山,新京成線,35.782413,139.975657,7331,7324,7297
神奈川県,こどもの国,こどもの国線,35.558401,139.486375,11841,11750,11458
埼玉県,さいたま新都心,ＪＲ京浜東北線,35.89384,139.633569,100138,111102,111102
神奈川県,さがみ野,相鉄本線,35.47152,139.429133,37893,37847,37399
東京都,すずかけ台,東急田園都市線,35.516933,139.481488,11630,11687,11623
埼玉県,せんげん台,東武スカイツリーライン(浅草－東武動物公園),35.935755,139.774583,59513,58651,57414
神奈川県,たまプラーザ,東急田園都市線,35.577401,139.558618,83397,83922,83136
千葉県,ちはら台,京成千原線,35.533805,140.170236,5825,5824,5948
埼玉県,つきのわ,東武東上線,36.043459,139.34542,4980,5162,5352
神奈川県,つきみ野,東急田園都市線,35.510323,139.458046,10804,10648,10537
東京都,つくし野,東急田園都市線,35.527599,139.485126,11954,11799,11544
東京都,つつじケ丘,京王線,35.658114,139.575223,0,0,0
東京都,とうきょうスカイツリー,東武スカイツリーライン(浅草－東武動物公園),35.710335,139.809063,0,0,0
東京都,ときわ台,東武東上線,35.758661,139.689682,48527,48647,47894
神奈川県,はるひ野,小田急多摩線,35.618784,139.464596,9865,10068,10048
東京都,ひばりケ丘,西武池袋線(池袋－飯能),35.751576,139.545527,0,0,0
埼玉県,ひろせ野鳥の森,秩父鉄道,36.146225,139.351804,1201,1218,1163
埼玉県,ふじみ野,東武東上線,35.860814,139.523108,67250,67543,66843
埼玉県,みずほ台,東武東上線,35.838233,139.550856,41134,41399,41146
千葉県,みつわ台,千葉都市モノレール２号線,35.638682,140.134928,3533,3516,3503
千葉県,みどり台,京成千葉線,35.624794,140.09771,7524,7767,7837
神奈川県,みなとみらい,みなとみらい線,35.457971,139.632368,84887,88175,90677
千葉県,みのり台,新京成線,35.789273,139.929021,8804,8785,8810
東京都,めじろ台,京王高尾線,35.643362,139.307719,17804,17312,16780
神奈川県,ゆめが丘,相鉄いずみ野線,35.405613,139.482382,2223,2198,2207
千葉県,スポーツセンター,千葉都市モノレール２号線,35.643264,140.116096,5125,5011,4736
神奈川県,センター北,横浜市営地下鉄グリーンライン,35.553237,139.578479,58701,61011,60889
神奈川県,センター南,横浜市営地下鉄グリーンライン,35.54546,139.574591,59199,59840,58579
埼玉県,ソシオ流通センター,秩父鉄道,36.136506,139.42438,689,693,633
東京都,テレコムセンター,ゆりかもめ,35.617678,139.77957,13744,13475,12140
千葉県,ベイサイド・ステーション,ディズニーリゾートライン(ベイサイド－リゾートゲートウェイ),35.627957,139.876506,0,0,0
千葉県,ユーカリが丘,京成本線,35.721757,140.156367,23727,23559,23106
千葉県,リゾートゲートウェイ・ステーション,ディズニーリゾートライン(リゾートゲートウェイ－ベイサイド),35.635178,139.885116,0,0,0
埼玉県,一ノ割,東武スカイツリーライン(浅草－東武動物公園),35.964141,139.766304,18469,18440,18063
東京都,一之江,都営地下鉄新宿線,35.686006,139.882892,43548,44627,44708
埼玉県,一本松,東武越生線,35.940386,139.370284,4258,4409,4451
東京都,一橋学園,西武多摩湖線,35.722245,139.480089,21663,21526,21189
千葉県,七光台,東武アーバンパークライン(大宮－柏),35.970808,139.852798,7204,7119,7128
埼玉県,七里,東武アーバンパークライン(大宮－柏),35.936281,139.665759,20556,20547,20392
神奈川県,七里ケ浜,江ノ島電鉄,35.306206,139.509912,0,0,0
東京都,万願寺,多摩モノレール,35.671,139.420153,4034,4093,8108
神奈川県,三ツ境,相鉄本線,35.467661,139.502656,58905,58418,57806
神奈川県,三ツ沢上町,横浜市営地下鉄ブルーライン,35.476579,139.605424,16873,17264,16736
神奈川県,三ツ沢下町,横浜市営地下鉄ブルーライン,35.476579,139.615424,12506,12614,12592
東京都,三ノ輪,東京メトロ日比谷線,35.72936,139.791231,41249,42833,43601
東京都,三ノ輪橋,都電荒川線,35.732193,139.791397,3266,3266,3266
千葉県,三咲,新京成線,35.749113,140.028627,13752,14071,13992
埼玉県,三峰口,秩父鉄道,35.960099,138.977787,426,384,360
神奈川県,三崎口,京急久里浜線,35.17825,139.633296,17854,17424,16683
東京都,三河島,ＪＲ常磐線快速,35.733304,139.777676,22186,23016,23016
神奈川県,三浦海岸,京急久里浜線,35.18836,139.653433,11681,11458,10981
東京都,三田,都営地下鉄三田線,35.647675,139.74846,216184,222361,225304
東京都,三越前,東京メトロ半蔵門線,35.685449,139.773456,129691,132185,133564
東京都,三軒茶屋,東急田園都市線,35.643507,139.671022,174224,178222,179069
埼玉県,三郷,ＪＲ武蔵野線,35.844878,139.886773,28634,29242,29242
埼玉県,三郷中央,つくばエクスプレス,35.824047,139.878164,27900,29900,30500
千葉県,三門,ＪＲ外房線,35.282335,140.39159,0,0,0
東京都,三鷹,ＪＲ中央本線(東京－塩尻),35.702665,139.560696,191936,197414,197414
東京都,三鷹台,京王井の頭線,35.692222,139.588915,23062,22741,22072
東京都,上中里,ＪＲ京浜東北線,35.74658,139.746955,15280,16124,16124
東京都,上井草,西武新宿線,35.725107,139.603579,21412,21490,21302
東京都,上北台,多摩モノレール,35.745714,139.415844,6530,6560,13031
東京都,上北沢,京王線,35.668837,139.623497,15859,16169,15942
神奈川県,上大井,ＪＲ御殿場線,35.321866,139.163635,0,0,1049
神奈川県,上大岡,京急本線,35.409197,139.596595,219227,221224,217258
埼玉県,上尾,ＪＲ高崎線,35.973526,139.588459,83494,84420,84420
神奈川県,上強羅,箱根登山ケーブル,35.24726,139.038093,103,138,119
神奈川県,上星川,相鉄本線,35.467246,139.580509,25953,26052,26006
千葉県,上本郷,新京成線,35.789523,139.916273,7225,7181,7107
東京都,上板橋,東武東上線,35.763494,139.676433,51674,52252,51929
神奈川県,上永谷,横浜市営地下鉄ブルーライン,35.401448,139.573097,36935,37684,37146
神奈川県,上溝,ＪＲ相模線,35.557649,139.363301,11998,12572,12572
埼玉県,上熊谷,秩父鉄道,36.142893,139.380801,891,898,881
東京都,上町,東急世田谷線,35.643395,139.646635,10050,10600,10587
東京都,上石神井,西武新宿線,35.726218,139.592081,44573,44959,44893
埼玉県,上福岡,東武東上線,35.873896,139.511691,56973,56934,56428
千葉県,上総一ノ宮,ＪＲ外房線,35.373659,140.36506,5924,6032,6032
千葉県,上総三又,小湊鉄道,35.465839,140.126798,102,100,100
千葉県,上総中川,いすみ鉄道,35.282584,140.280433,8,10,12
千葉県,上総中野,小湊鉄道,35.250113,140.199579,164,246,70
千葉県,上総久保,小湊鉄道,35.367377,140.154412,10,11,11
千葉県,上総亀山,ＪＲ久留里線,35.233058,140.08984,0,0,0
千葉県,上総大久保,小湊鉄道,35.283359,140.14586,12,8,8
千葉県,上総山田,小湊鉄道,35.454091,140.126271,116,115,115
千葉県,上総川間,小湊鉄道,35.388014,140.150827,64,59,59
千葉県,上総村上,小湊鉄道,35.496113,140.100299,111,106,106
千葉県,上総東,いすみ鉄道,35.26317,140.344734,34,30,28
千葉県,上総松丘,ＪＲ久留里線,35.257804,140.064035,0,0,0
千葉県,上総清川,ＪＲ久留里線,35.390927,139.965565,0,0,0
千葉県,上総湊,ＪＲ内房線,35.222249,139.87133,1576,1418,1418
千葉県,上総牛久,小湊鉄道,35.400208,140.142022,611,560,560
千葉県,上総興津,ＪＲ外房線,35.13721,140.250942,412,376,376
千葉県,上総鶴舞,小湊鉄道,35.381265,140.164966,15,14,14
東京都,上野,ＪＲ上野東京ライン,35.713557,139.776788,578406,592161,586612
東京都,上野広小路,東京メトロ銀座線,35.70764,139.773039,24495,25671,24123
東京都,上野御徒町,都営地下鉄大江戸線,35.707946,139.773733,58303,60000,59753
東京都,上野毛,東急大井町線,35.612009,139.638859,22538,22874,22572
埼玉県,上長瀞,秩父鉄道,36.085977,139.113326,299,263,241
東京都,下丸子,東急多摩川線,35.571154,139.685774,36250,36883,36829
東京都,下井草,西武新宿線,35.723941,139.624328,24872,25181,24921
東京都,下北沢,京王井の頭線,35.66131,139.667494,230025,233044,237319
埼玉県,下山口,西武狭山線,35.779349,139.440841,8300,8202,8012
神奈川県,下曽我,ＪＲ御殿場線,35.303507,139.183411,0,0,2627
東京都,下板橋,東武東上線,35.745663,139.714875,16044,16320,16554
神奈川県,下永谷,横浜市営地下鉄ブルーライン,35.402836,139.559292,11225,11481,11360
神奈川県,下溝,ＪＲ相模線,35.518154,139.380524,0,0,0
東京都,下神明,東急大井町線,35.608817,139.726324,8339,8643,8702
千葉県,下総中山,ＪＲ中央・総武線各駅停車,35.714281,139.943107,46796,48232,48232
千葉県,下総松崎,ＪＲ成田線(我孫子－成田),35.807639,140.277936,1442,1384,1384
千葉県,下総橘,ＪＲ成田線(千葉－銚子),35.818645,140.702317,0,0,0
千葉県,下総神崎,ＪＲ成田線(千葉－銚子),35.894882,140.41056,1760,1680,1680
千葉県,下総豊里,ＪＲ成田線(千葉－銚子),35.793093,140.720706,0,0,0
東京都,下落合,西武新宿線,35.715833,139.695155,12414,12479,12435
東京都,下赤塚,東武東上線,35.77052,139.644574,16551,16426,16287
千葉県,下郡,ＪＲ久留里線,35.355211,140.055475,0,0,0
神奈川県,下飯田,横浜市営地下鉄ブルーライン,35.403056,139.482383,6493,6591,6571
東京都,下高井戸,京王線,35.666143,139.641385,64475,65230,64731
東京都,不動前,東急目黒線,35.625675,139.713436,30805,31317,31573
埼玉県,与野,ＪＲ京浜東北線,35.884314,139.639014,52102,52996,52996
埼玉県,与野本町,ＪＲ埼京線,35.881147,139.626042,30124,30958,30958
東京都,世田谷,東急世田谷線,35.643423,139.650634,8656,9129,9119
東京都,世田谷代田,小田急小田原線,35.658171,139.661245,8343,8828,9348
東京都,両国,都営地下鉄大江戸線,35.696837,139.797343,113643,115037,115790
神奈川県,並木中央,横浜シーサイドライン,35.365452,139.643009,5036,5194,5265
神奈川県,並木北,横浜シーサイドライン,35.372008,139.642759,3464,3598,3582
東京都,中井,西武新宿線,35.715027,139.686823,54586,55632,55114
東京都,中央大学・明星大学,多摩モノレール,35.642114,139.408211,17367,17283,33675
神奈川県,中央林間,東急田園都市線,35.507684,139.444603,202854,202336,206208
千葉県,中学校,山万ユーカリが丘線(女子大－公園),35.740088,140.148395,1138,1039,1014
神奈川県,中山,横浜市営地下鉄グリーンライン,35.514768,139.539317,113613,115663,115191
神奈川県,中川,横浜市営地下鉄ブルーライン,35.562681,139.570146,19017,19185,18872
東京都,中延,東急大井町線,35.605706,139.712714,54215,56323,56450
神奈川県,中強羅,箱根登山ケーブル,35.248122,139.040593,143,144,100
東京都,中村橋,西武池袋線(池袋－飯能),35.736802,139.637798,40374,40792,41021
東京都,中板橋,東武東上線,35.756134,139.69471,28527,29136,29052
東京都,中河原,京王線,35.659529,139.457567,25961,26088,25845
埼玉県,中浦和,ＪＲ埼京線,35.853901,139.637321,26068,26680,26680
神奈川県,中田,横浜市営地下鉄ブルーライン,35.411001,139.511657,18105,18592,18030
東京都,中目黒,東急東横線,35.644284,139.698881,196964,196807,196777
東京都,中神,ＪＲ青梅線,35.70905,139.375821,22402,22816,22816
東京都,中野,ＪＲ中央線快速,35.705805,139.665964,292800,301772,301772
東京都,中野坂上,東京メトロ丸ノ内線(池袋－荻窪),35.697113,139.68263,116636,118332,119753
東京都,中野富士見町,東京メトロ丸ノ内線(中野坂上－方南町),35.690585,139.667215,19481,20161,20202
神奈川県,中野島,ＪＲ南武線(川崎－立川),35.630117,139.550116,29290,29994,29994
東京都,中野新橋,東京メトロ丸ノ内線(中野坂上－方南町),35.692252,139.67402,20596,20823,20884
埼玉県,丸山,ニューシャトル,35.979553,139.624428,2854,2774,2802
埼玉県,丹荘,ＪＲ八高線(高麗川－高崎),36.216852,139.102265,0,0,0
東京都,乃木坂,東京メトロ千代田線(綾瀬－代々木上原),35.666394,139.726239,42733,43434,42374
東京都,久が原,東急池上線,35.579819,139.685357,16516,16637,16512
千葉県,久住,ＪＲ成田線(千葉－銚子),35.832387,140.33893,0,0,0
埼玉県,久喜,東武伊勢崎線(東武動物公園－伊勢崎),36.065684,139.677614,124118,124520,123570
神奈川県,久地,ＪＲ南武線(川崎－立川),35.610536,139.592558,27898,28648,28648
千葉県,久我原,いすみ鉄道,35.250114,140.247825,6,3,6
東京都,久我山,京王井の頭線,35.687778,139.599721,40261,40722,40879
千葉県,久留里,ＪＲ久留里線,35.295829,140.075782,828,818,818
東京都,久米川,西武新宿線,35.75002,139.472006,32758,32882,32638
神奈川県,久里浜,ＪＲ横須賀線,35.233051,139.701316,13368,12910,12910
東京都,九品仏,東急大井町線,35.605399,139.661025,13281,13404,13337
東京都,九段下,都営地下鉄新宿線,35.695474,139.751485,288085,297089,292436
千葉県,九重,ＪＲ内房線,34.997635,139.911143,0,0,0
東京都,亀戸,東武亀戸線,35.697587,139.82609,141693,143616,143553
東京都,亀戸水神,東武亀戸線,35.700281,139.8337,4074,4245,4352
東京都,亀有,ＪＲ常磐線各駅停車,35.766552,139.847474,83202,85708,85708
東京都,二俣尾,ＪＲ青梅線,35.804454,139.215636,0,0,0
神奈川県,二俣川,相鉄いずみ野線,35.463301,139.532041,78524,82853,82602
千葉県,二俣新町,ＪＲ京葉線,35.691285,139.959468,9208,9614,9614
千葉県,二和向台,新京成線,35.753973,140.023515,17799,17677,17446
神奈川県,二子新地,東急大井町線,35.607121,139.622417,21609,21866,21734
東京都,二子玉川,東急田園都市線,35.612009,139.627277,162989,165421,163140
神奈川県,二宮,ＪＲ東海道本線(東京－熱海),35.298758,139.257794,27446,26928,26928
東京都,二重橋前,東京メトロ千代田線(綾瀬－代々木上原),35.680421,139.761624,34898,37093,41352
千葉県,五井,小湊鉄道,35.513306,140.089632,38671,78106,39053
東京都,五反田,都営地下鉄浅草線,35.626288,139.724297,455659,469334,468629
東京都,五反野,東武スカイツリーライン(浅草－東武動物公園),35.766079,139.80931,36439,36779,36756
神奈川県,五月台,小田急多摩線,35.600119,139.49365,10218,10234,10192
神奈川県,五百羅漢,伊豆箱根鉄道大雄山線,35.275121,139.155692,1462,1472,1442
千葉県,五香,新京成線,35.797385,139.965768,30125,30037,29725
東京都,井の頭公園,京王井の頭線,35.697499,139.582721,7042,6921,6814
神奈川県,井土ケ谷,京急本線,35.433917,139.600926,0,0,0
神奈川県,井細田,伊豆箱根鉄道大雄山線,35.269149,139.157471,3453,3479,3481
東京都,井荻,西武新宿線,35.724525,139.614661,20174,20299,19818
千葉県,井野,山万ユーカリが丘線(女子大－公園),35.732894,140.148617,370,388,334
神奈川県,京急久里浜,京急久里浜線,35.231468,139.702177,44003,43422,42350
神奈川県,京急大津,京急本線,35.260992,139.695399,5102,5043,4943
神奈川県,京急富岡,京急本線,35.367063,139.629872,22843,22410,21764
神奈川県,京急川崎,京急本線,35.532825,139.700941,129351,131920,132524
神奈川県,京急新子安,京急本線,35.487078,139.655559,8517,8596,8399
神奈川県,京急田浦,京急本線,35.300876,139.625542,12838,12971,12986
東京都,京急蒲田,京急本線,35.560794,139.723771,61746,64280,65123
神奈川県,京急長沢,京急久里浜線,35.205303,139.674098,7289,7396,7232
神奈川県,京急鶴見,京急本線,35.507272,139.678111,32705,33460,33348
東京都,京成上野,京成本線,35.711196,139.773427,49028,50818,50235
千葉県,京成中山,京成本線,35.716726,139.944912,3787,3779,3766
千葉県,京成佐倉,京成本線,35.725175,140.229722,18789,18793,18305
千葉県,京成八幡,京成本線,35.723863,139.928081,35584,36280,36364
千葉県,京成千葉,京成千葉線,35.611684,140.114292,28197,29174,29464
千葉県,京成大久保,京成本線,35.685953,140.0486,34705,35043,35157
千葉県,京成大和田,京成本線,35.712007,140.108011,12487,12584,12638
東京都,京成小岩,京成本線,35.742055,139.883888,18151,18673,18803
千葉県,京成幕張,京成千葉線,35.660955,140.055683,8206,8373,8497
千葉県,京成幕張本郷,京成千葉線,35.672649,140.042101,16297,16608,16835
千葉県,京成成田,京成本線,35.776726,140.315657,36924,37742,36905
東京都,京成曳舟,京成押上線,35.718029,139.819645,18962,19341,19791
千葉県,京成津田沼,京成本線,35.683648,140.024463,59560,60416,60394
千葉県,京成稲毛,京成千葉線,35.637764,140.085516,6998,7064,7136
東京都,京成立石,京成押上線,35.738278,139.848614,38856,39477,39010
千葉県,京成臼井,京成本線,35.729923,140.180753,20639,20392,19787
千葉県,京成船橋,京成本線,35.700173,139.985577,94507,94318,93281
千葉県,京成西船,京成本線,35.711532,139.958967,10686,11037,10934
千葉県,京成酒々井,京成本線,35.736896,140.270162,6807,6858,6713
東京都,京成金町,京成金町線,35.768469,139.8705,25881,25681,25352
東京都,京成関屋,京成本線,35.743998,139.811561,25279,25583,25614
東京都,京成高砂,京成本線,35.750943,139.866945,104223,106281,106481
東京都,京橋,東京メトロ銀座線,35.67681,139.770124,60685,62928,63693
東京都,京王よみうりランド,京王相模原線,35.632866,139.516785,13694,14233,13687
東京都,京王八王子,京王線,35.658222,139.342938,59375,59486,58124
東京都,京王堀之内,京王相模原線,35.624448,139.400323,32268,32879,32280
東京都,京王多摩センター,京王相模原線,35.625171,139.424322,87411,90216,90353
東京都,京王多摩川,京王相模原線,35.644782,139.537061,17686,17701,17021
東京都,京王永山,京王相模原線,35.63031,139.448264,46433,46781,46013
東京都,京王片倉,京王高尾線,35.644362,139.337355,4936,5069,5054
神奈川県,京王稲田堤,京王相模原線,35.633894,139.531118,55181,56968,57300
東京都,人形町,東京メトロ日比谷線,35.686365,139.782233,134755,139908,136309
埼玉県,今羽,ニューシャトル,35.950056,139.61954,5135,5226,5330
埼玉県,仏子,西武池袋線(池袋－飯能),35.837869,139.360039,11272,11156,10879
東京都,仙川,京王線,35.662309,139.584917,81630,82535,82714
東京都,代々木,ＪＲ山手線,35.683058,139.702045,177012,179716,179242
東京都,代々木上原,小田急小田原線,35.66906,139.679687,262708,276210,283238
東京都,代々木八幡,小田急小田原線,35.669477,139.688603,20527,20386,20580
東京都,代々木公園,東京メトロ千代田線(綾瀬－代々木上原),35.66906,139.689853,28031,28807,29250
東京都,代官山,東急東横線,35.64809,139.703186,32148,31899,31241
東京都,代田橋,京王線,35.670947,139.658827,20123,20300,20131
千葉県,仲ノ町,銚子電鉄,35.72874,140.8337,22,28,23
東京都,仲御徒町,東京メトロ日比谷線,35.70664,139.776121,42267,43101,43271
神奈川県,仲木戸,京急本線,35.477274,139.634393,0,0,0
神奈川県,仲町台,横浜市営地下鉄ブルーライン,35.535184,139.589868,32205,33507,33642
神奈川県,伊勢佐木長者町,横浜市営地下鉄ブルーライン,35.441,139.632618,16373,16950,16734
神奈川県,伊勢原,小田急小田原線,35.396027,139.313508,52516,52773,51705
埼玉県,伊奈中央,ニューシャトル,35.999328,139.617205,2079,2169,2234
東京都,住吉,都営地下鉄新宿線,35.688782,139.815591,101283,103614,105015
千葉県,佐倉,ＪＲ成田線(千葉－銚子),35.709703,140.226084,20096,20498,20498
千葉県,佐原,ＪＲ成田線(千葉－銚子),35.894549,140.494053,6266,6390,6390
千葉県,佐貫町,ＪＲ内房線,35.260578,139.876078,522,448,448
千葉県,作草部,千葉都市モノレール２号線,35.625655,140.115292,3857,4004,3996
神奈川県,保土ケ谷,ＪＲ湘南新宿ライン,35.446721,139.59962,0,0,0
千葉県,保田,ＪＲ内房線,35.141007,139.838393,546,500,500
東京都,保谷,西武池袋線(池袋－飯能),35.748327,139.567554,62076,63043,63372
東京都,信濃町,ＪＲ中央本線(東京－塩尻),35.680087,139.720238,50682,52516,52516
千葉県,俵田,ＪＲ久留里線,35.314493,140.061422,0,0,0
千葉県,倉橋,ＪＲ総武本線,35.738042,140.714514,0,0,0
神奈川県,倉見,ＪＲ相模線,35.394917,139.378503,0,0,0
神奈川県,元住吉,東急東横線,35.564292,139.654028,66509,67992,67853
埼玉県,元加治,西武池袋線(池袋－飯能),35.840535,139.345734,7012,7120,7035
千葉県,元山,新京成線,35.790329,139.975629,18458,18364,18159
神奈川県,元町・中華街,みなとみらい線,35.442417,139.650422,62659,64569,63291
東京都,光が丘,都営地下鉄大江戸線,35.758494,139.628465,62937,63584,63120
千葉県,光風台,小湊鉄道,35.439536,140.114106,334,319,319
埼玉県,児玉,ＪＲ八高線(高麗川－高崎),36.192633,139.135847,682,746,746
埼玉県,入曽,西武新宿線,35.832482,139.427284,18346,18088,17764
神奈川県,入生田,箱根登山鉄道(小田原－箱根湯本),35.240679,139.121031,1074,1047,990
神奈川県,入谷,ＪＲ相模線,35.47852,139.391831,33644,35426,36129
埼玉県,入間市,西武池袋線(池袋－飯能),35.84198,139.389536,34574,34263,33713
東京都,八丁堀,ＪＲ京葉線,35.674588,139.777706,178268,188505,189074
神奈川県,八丁畷,京急本線,35.522992,139.691387,18801,38892,19575
千葉県,八千代中央,東葉高速鉄道,35.727866,140.104065,23575,23944,23967
千葉県,八千代台,京成本線,35.701425,140.090873,46843,46867,45975
千葉県,八千代緑が丘,東葉高速鉄道,35.728726,140.072429,38893,40433,41010
東京都,八坂,西武多摩湖線,35.745131,139.46745,5964,6095,6171
千葉県,八幡宿,ＪＲ内房線,35.536331,140.120073,23784,23704,23704
東京都,八幡山,京王線,35.669892,139.615748,43260,43959,43346
東京都,八広,京成押上線,35.727223,139.828283,11993,12440,12678
千葉県,八日市場,ＪＲ総武本線,35.699266,140.552141,3914,3668,3668
神奈川県,八景島,横浜シーサイドライン,35.3409,139.640816,4784,4938,4770
埼玉県,八木崎,東武アーバンパークライン(大宮－柏),35.978361,139.741806,10811,10662,10646
千葉県,八柱,新京成線,35.79144,139.937605,45578,45631,45332
埼玉県,八潮,つくばエクスプレス,35.807798,139.844973,44400,47400,49100
東京都,八王子,ＪＲ中央線快速,35.655639,139.338966,170186,170006,170006
東京都,八王子みなみ野,ＪＲ横浜線,35.631363,139.330967,35982,37442,37442
千葉県,八積,ＪＲ外房線,35.403739,140.345588,1520,1474,1474
千葉県,八街,ＪＲ総武本線,35.663071,140.317661,11920,11644,11644
千葉県,公園,山万ユーカリが丘線(ユーカリが丘－女子大),35.730839,140.153811,212,202,200
神奈川県,公園上,箱根登山ケーブル,35.249037,139.043148,141,133,96
神奈川県,公園下,箱根登山ケーブル,35.249899,139.045647,80,185,65
千葉県,公津の杜,京成本線,35.760477,140.295132,12602,13490,14034
神奈川県,六会日大前,小田急江ノ島線,35.383558,139.470828,30453,30392,29802
千葉県,六実,東武アーバンパークライン(柏－船橋),35.793691,139.999099,15409,15387,14840
東京都,六本木,東京メトロ日比谷線,35.663367,139.731794,235489,242743,231703
東京都,六本木一丁目,東京メトロ南北線,35.665173,139.739016,82823,86306,88958
神奈川県,六浦,京急逗子線,35.322679,139.611514,16260,16188,15934
東京都,六町,つくばエクスプレス,35.784606,139.821781,28600,29500,30100
東京都,六郷土手,京急本線,35.540684,139.707801,15823,16470,16441
埼玉県,内宿,ニューシャトル,36.014022,139.599567,4780,4962,5151
東京都,内幸町,都営地下鉄三田線,35.670172,139.755681,45317,45660,44741
東京都,分倍河原,京王線,35.668556,139.468732,174816,178306,177691
東京都,初台,京王新線,35.681281,139.686519,64347,66016,65172
